ID,DATE,TIME,ROLE,COMPANY_NAME,LOCATION,LINK
27451,2024-04-10,0 days 07:30:44,Clinical Evaluator (Hybrid),Acentra Health,"Boone, NC",https://www.linkedin.com/jobs/view/clinical-evaluator-hybrid-at-acentra-health-3887639279?position=11&pageNum=0&refId=JXDByEOZ9fpbE9zlO29Vnw%3D%3D&trackingId=jQtpuUBpOyzIvIGuyWtsUg%3D%3D&trk=public_jobs_jserp-result_search-card
27452,2024-04-10,0 days 07:30:44,Clerical Position/Data Entry,The Agency Group,"Greensboro, NC",https://www.linkedin.com/jobs/view/clerical-position-data-entry-at-the-agency-group-3889713431?position=12&pageNum=0&refId=JXDByEOZ9fpbE9zlO29Vnw%3D%3D&trackingId=OquasgzcotLfjj8S%2FVE%2Bhg%3D%3D&trk=public_jobs_jserp-result_search-card
27453,2024-04-10,0 days 07:30:44,PATIENT SERVICE ASSOCIATE - DUKE WOMEN'S HEALTH HERITAGE,Duke University,"Durham, NC",https://www.linkedin.com/jobs/view/patient-service-associate-duke-women-s-health-heritage-at-duke-university-3891749166?position=13&pageNum=0&refId=JXDByEOZ9fpbE9zlO29Vnw%3D%3D&trackingId=t8rlISDM%2FBaHb73Us0nG%2FQ%3D%3D&trk=public_jobs_jserp-result_searc
27454,2024-04-10,0 days 07:30:44,Front Desk Receptionist,Center for Emotional Health,"Salisbury, NC",https://www.linkedin.com/jobs/view/front-desk-receptionist-at-center-for-emotional-health-3889499872?position=14&pageNum=0&refId=JXDByEOZ9fpbE9zlO29Vnw%3D%3D&trackingId=03Nq37QI%2BCvN3ahVljDGvg%3D%3D&trk=public_jobs_jserp-result_search-card
27455,2024-04-10,0 days 07:30:44,Front Desk Receptionist,Center for Emotional Health,"Mooresville, NC",https://www.linkedin.com/jobs/view/front-desk-receptionist-at-center-for-emotional-health-3889712487?position=15&pageNum=0&refId=JXDByEOZ9fpbE9zlO29Vnw%3D%3D&trackingId=OkAy8VNBRqXoPzRtCZu8RA%3D%3D&trk=public_jobs_jserp-result_search-card
27456,2024-04-10,0 days 07:30:44,Front Desk Receptionist,Center for Emotional Health,"Boone, NC",https://www.linkedin.com/jobs/view/front-desk-receptionist-at-center-for-emotional-health-3889711541?position=16&pageNum=0&refId=JXDByEOZ9fpbE9zlO29Vnw%3D%3D&trackingId=Jjo4car5WASSrEha33Cxgw%3D%3D&trk=public_jobs_jserp-result_search-card
27457,2024-04-10,0 days 07:30:44,Certified Medical Assistant,CoreLife Healthcare,"Pineville, NC",https://www.linkedin.com/jobs/view/certified-medical-assistant-at-corelife-healthcare-3891691509?position=17&pageNum=0&refId=JXDByEOZ9fpbE9zlO29Vnw%3D%3D&trackingId=9%2BhItQCaAAL7HP%2B3r%2FokiQ%3D%3D&trk=public_jobs_jserp-result_search-card
27458,2024-04-10,0 days 07:30:44,Personal Care Aide / CNA,Victorian Senior Care,"Mayodan, NC",https://www.linkedin.com/jobs/view/personal-care-aide-cna-at-victorian-senior-care-3889262215?position=18&pageNum=0&refId=JXDByEOZ9fpbE9zlO29Vnw%3D%3D&trackingId=bwqCthUCEgG1F5tJDCbIkg%3D%3D&trk=public_jobs_jserp-result_search-card
27459,2024-04-10,0 days 07:30:44,Travel Nurse - Intensive Care Unit ($2600-$3200/Week),Vetted Health,"High Point, NC",https://www.linkedin.com/jobs/view/travel-nurse-intensive-care-unit-%242600-%243200-week-at-vetted-health-3890754020?position=19&pageNum=0&refId=JXDByEOZ9fpbE9zlO29Vnw%3D%3D&trackingId=CK%2BQESxcNze1MzsULHX91A%3D%3D&trk=public_jobs_jserp-result_search-car
27460,2024-04-10,0 days 07:30:44,RN,"Solantra Health, PLLC","Goldsboro, NC",https://www.linkedin.com/jobs/view/rn-at-solantra-health-pllc-3890074350?position=20&pageNum=0&refId=JXDByEOZ9fpbE9zlO29Vnw%3D%3D&trackingId=bu3DuocredeSKTX5tqHjpQ%3D%3D&trk=public_jobs_jserp-result_search-card
27461,2024-04-10,0 days 07:30:44,Phase I Technical Reviewer,LaBella Associates,"Charlotte, NC",https://www.linkedin.com/jobs/view/phase-i-technical-reviewer-at-labella-associates-3888115456?position=21&pageNum=0&refId=JXDByEOZ9fpbE9zlO29Vnw%3D%3D&trackingId=wPlB%2FrIRtwKxBXRfQMTDgA%3D%3D&trk=public_jobs_jserp-result_search-card
27462,2024-04-10,0 days 07:30:44,Clinical Educator,Appalachian State University,"Boone, NC",https://www.linkedin.com/jobs/view/clinical-educator-at-appalachian-state-university-3889634313?position=22&pageNum=0&refId=JXDByEOZ9fpbE9zlO29Vnw%3D%3D&trackingId=kJIukbc0OShRw9jO0ipvZg%3D%3D&trk=public_jobs_jserp-result_search-card
27463,2024-04-10,0 days 07:30:44,"Virtual Respiratory Representative, Midwest",Verona Pharma,"Raleigh, NC",https://www.linkedin.com/jobs/view/virtual-respiratory-representative-midwest-at-verona-pharma-3891696009?position=23&pageNum=0&refId=JXDByEOZ9fpbE9zlO29Vnw%3D%3D&trackingId=hqFlJqu7LrK0BMoO4dXiwA%3D%3D&trk=public_jobs_jserp-result_search-card
27464,2024-04-10,0 days 07:30:44,Travel Clinical Laboratory Scientist ($2700-$3200/Week),Vetted Health,"Wilmington, NC",https://www.linkedin.com/jobs/view/travel-clinical-laboratory-scientist-%242700-%243200-week-at-vetted-health-3890742629?position=24&pageNum=0&refId=JXDByEOZ9fpbE9zlO29Vnw%3D%3D&trackingId=JgglkEMao8MZw2dL7%2BzxSg%3D%3D&trk=public_jobs_jserp-result_search
27465,2024-04-10,0 days 07:30:44,Regional Mentor QA Reviewer (Hybrid),Acentra Health,"Asheville, NC",https://www.linkedin.com/jobs/view/regional-mentor-qa-reviewer-hybrid-at-acentra-health-3887689347?position=25&pageNum=0&refId=JXDByEOZ9fpbE9zlO29Vnw%3D%3D&trackingId=OHlB5bWSq7hZE9u35mcd9Q%3D%3D&trk=public_jobs_jserp-result_search-card
27466,2024-04-10,0 days 07:30:44,Travel Nurse - Intensive Care Unit ($2600-$3200/Week),Vetted Health,"Fayetteville, NC",https://www.linkedin.com/jobs/view/travel-nurse-intensive-care-unit-%242600-%243200-week-at-vetted-health-3890398339?position=26&pageNum=0&refId=JXDByEOZ9fpbE9zlO29Vnw%3D%3D&trackingId=yjsM05DNSWUujIA8ed2Rmw%3D%3D&trk=public_jobs_jserp-result_search-card
27467,2024-04-10,0 days 07:30:44,Laboratory Assistant 1,Open Systems Inc.,"Triangle, NC",https://www.linkedin.com/jobs/view/laboratory-assistant-1-at-open-systems-inc-3888441149?position=27&pageNum=0&refId=JXDByEOZ9fpbE9zlO29Vnw%3D%3D&trackingId=TTKPJAsc3SVccamm7wI4uA%3D%3D&trk=public_jobs_jserp-result_search-card
27468,2024-04-10,0 days 07:30:44,Housekeeper (Full-Time),Navion Senior Living,"Hendersonville, NC",https://www.linkedin.com/jobs/view/housekeeper-full-time-at-navion-senior-living-3887671449?position=28&pageNum=0&refId=JXDByEOZ9fpbE9zlO29Vnw%3D%3D&trackingId=FFArcfMLGqtlh2Qj9CKI9g%3D%3D&trk=public_jobs_jserp-result_search-card
27469,2024-04-10,0 days 07:30:44,PATIENT SERVICE ASSOCIATE - DUKE CHILDREN'S AND INTERNAL MEDICINE,Duke University,"Durham, NC",https://www.linkedin.com/jobs/view/patient-service-associate-duke-children-s-and-internal-medicine-at-duke-university-3891746417?position=29&pageNum=0&refId=JXDByEOZ9fpbE9zlO29Vnw%3D%3D&trackingId=cgQKr8sSyzhr3CdqGK7Spw%3D%3D&trk=public_jobs_jserp-result_
27470,2024-04-10,0 days 07:30:44,Housekeeper (Full-Time),Navion Senior Living,"Flat Rock, NC",https://www.linkedin.com/jobs/view/housekeeper-full-time-at-navion-senior-living-3888110596?position=30&pageNum=0&refId=JXDByEOZ9fpbE9zlO29Vnw%3D%3D&trackingId=YKGqqu61C4lOvXh6jwUcDw%3D%3D&trk=public_jobs_jserp-result_search-card
27471,2024-04-10,0 days 07:30:44,Medical Laboratory Assistant,Randstad Life Sciences US,"Durham, NC",https://www.linkedin.com/jobs/view/medical-laboratory-assistant-at-randstad-life-sciences-us-3887195585?position=31&pageNum=0&refId=JXDByEOZ9fpbE9zlO29Vnw%3D%3D&trackingId=ILTL1WXPneclZeTdAv3TYg%3D%3D&trk=public_jobs_jserp-result_search-card
27472,2024-04-10,0 days 07:30:44,Health Information Specialist I-Onsite,Datavant,"Wilmington, NC",https://www.linkedin.com/jobs/view/health-information-specialist-i-onsite-at-datavant-3891715317?position=32&pageNum=0&refId=JXDByEOZ9fpbE9zlO29Vnw%3D%3D&trackingId=WssTQRIa3NUgx3FWvpqUiQ%3D%3D&trk=public_jobs_jserp-result_search-card
27473,2024-04-10,0 days 07:30:44,Medical Coordinator Support,LHH,"Raleigh, NC",https://www.linkedin.com/jobs/view/medical-coordinator-support-at-lhh-3887173500?position=33&pageNum=0&refId=JXDByEOZ9fpbE9zlO29Vnw%3D%3D&trackingId=QAHYqj1%2FFqpsOqsSc9z2BQ%3D%3D&trk=public_jobs_jserp-result_search-card
27474,2024-04-10,0 days 07:30:44,Remote Recruiter Nursing Healthcare,Clinical Management Consultants,"Durham, NC",https://www.linkedin.com/jobs/view/remote-recruiter-nursing-healthcare-at-clinical-management-consultants-3891574209?position=34&pageNum=0&refId=JXDByEOZ9fpbE9zlO29Vnw%3D%3D&trackingId=5oNE%2BSFO2GeLEqCIJ3pNhA%3D%3D&trk=public_jobs_jserp-result_search-car
27475,2024-04-10,0 days 07:30:44,Population Health Data Strategist,Software Technology Inc.,"Raleigh, NC",https://www.linkedin.com/jobs/view/population-health-data-strategist-at-software-technology-inc-3891576002?position=35&pageNum=0&refId=JXDByEOZ9fpbE9zlO29Vnw%3D%3D&trackingId=KQBPnAfE8HSVA4VKyJrcRQ%3D%3D&trk=public_jobs_jserp-result_search-card
27476,2024-04-10,0 days 07:30:44,Billing Manager,Mosaic Pediatric Therapy,"Charlotte, NC",https://www.linkedin.com/jobs/view/billing-manager-at-mosaic-pediatric-therapy-3891695033?position=36&pageNum=0&refId=JXDByEOZ9fpbE9zlO29Vnw%3D%3D&trackingId=KFY49HfTKIbfoHL1iadE2g%3D%3D&trk=public_jobs_jserp-result_search-card
27477,2024-04-10,0 days 07:30:44,Healthcare Recruiter,Planet Healthcare,"Raleigh, NC",https://www.linkedin.com/jobs/view/healthcare-recruiter-at-planet-healthcare-3886896331?position=37&pageNum=0&refId=JXDByEOZ9fpbE9zlO29Vnw%3D%3D&trackingId=blG7dEF4PDCPAd%2BtDc5faw%3D%3D&trk=public_jobs_jserp-result_search-card
27478,2024-04-10,0 days 07:30:44,Recruiting Supervisor,Mosaic Pediatric Therapy,"Charlotte, NC",https://www.linkedin.com/jobs/view/recruiting-supervisor-at-mosaic-pediatric-therapy-3891689758?position=38&pageNum=0&refId=JXDByEOZ9fpbE9zlO29Vnw%3D%3D&trackingId=bzwQFlnNqKOxAZpRI2opVg%3D%3D&trk=public_jobs_jserp-result_search-card
27479,2024-04-10,0 days 07:30:44,Personal Care Assistant (PCA) second shift,SanStone Health & Rehabilitation,"Wilkesboro, NC",https://www.linkedin.com/jobs/view/personal-care-assistant-pca-second-shift-at-sanstone-health-rehabilitation-3891531398?position=39&pageNum=0&refId=JXDByEOZ9fpbE9zlO29Vnw%3D%3D&trackingId=X5F9i3%2FmUT81JlSaCaU1Lw%3D%3D&trk=public_jobs_jserp-result_search
27480,2024-04-10,0 days 07:30:44,Nutrition Care Associate - Patient Care / Nutrition Care / Full Time 6:30a-6:30p,Catawba Valley Health System,"North Carolina, United States",https://www.linkedin.com/jobs/view/nutrition-care-associate-patient-care-nutrition-care-full-time-6-30a-6-30p-at-catawba-valley-health-system-3883465198?position=40&pageNum=0&refId=JXDByEOZ9fpbE9zlO29Vnw%3D%3D&trackingId=0%2Fj619M0qcILXh4Cyopl6w%3D%3D&trk
27481,2024-04-10,0 days 07:30:44,"Clinical Care Manager - RN, LPN or RMA",EMrecruits,"Fayetteville, NC",https://www.linkedin.com/jobs/view/clinical-care-manager-rn-lpn-or-rma-at-emrecruits-3889710884?position=41&pageNum=0&refId=JXDByEOZ9fpbE9zlO29Vnw%3D%3D&trackingId=RYTOTvGUO2R8qL8S4oW6HA%3D%3D&trk=public_jobs_jserp-result_search-card
27482,2024-04-10,0 days 07:30:44,Quality Control Laboratory Assistant,Randstad USA,"Durham, NC",https://www.linkedin.com/jobs/view/quality-control-laboratory-assistant-at-randstad-usa-3891580665?position=42&pageNum=0&refId=JXDByEOZ9fpbE9zlO29Vnw%3D%3D&trackingId=8fqpHCbP2Rjqg99r0Hon7w%3D%3D&trk=public_jobs_jserp-result_search-card
27483,2024-04-10,0 days 07:30:44,Quality Control Laboratory Assistant,Randstad USA,"Durham, NC",https://www.linkedin.com/jobs/view/quality-control-laboratory-assistant-at-randstad-usa-3891581623?position=43&pageNum=0&refId=JXDByEOZ9fpbE9zlO29Vnw%3D%3D&trackingId=ie1PuZO73WlAmcZ%2Fww3xag%3D%3D&trk=public_jobs_jserp-result_search-card
27484,2024-04-10,0 days 07:30:44,Pharmacy Relationship Manager,Healthcare Marketing Group LLC,"Durham, NC",https://www.linkedin.com/jobs/view/pharmacy-relationship-manager-at-healthcare-marketing-group-llc-3887693300?position=44&pageNum=0&refId=JXDByEOZ9fpbE9zlO29Vnw%3D%3D&trackingId=iMW4TcoiWlX7MlVYTATeAg%3D%3D&trk=public_jobs_jserp-result_search-card
27485,2024-04-10,0 days 07:30:44,"Intake Coordinator Winston Salem, NC",Health Connect America,"Winston-Salem, NC",https://www.linkedin.com/jobs/view/intake-coordinator-winston-salem-nc-at-health-connect-america-3889382215?position=45&pageNum=0&refId=JXDByEOZ9fpbE9zlO29Vnw%3D%3D&trackingId=Oq%2Fhm7y7Xm8dwAQSeX4mFg%3D%3D&trk=public_jobs_jserp-result_search-card
27486,2024-04-10,0 days 07:30:44,Pharmacy Relationship Manager,Healthcare Marketing Group LLC,"Charlotte, NC",https://www.linkedin.com/jobs/view/pharmacy-relationship-manager-at-healthcare-marketing-group-llc-3887650761?position=46&pageNum=0&refId=JXDByEOZ9fpbE9zlO29Vnw%3D%3D&trackingId=6%2BPzqpvkL53vlUt5SRpspA%3D%3D&trk=public_jobs_jserp-result_search-card
27487,2024-04-10,0 days 07:30:44,RN Home Health Part Time,CenterWell Home Health,"Advance, NC",https://www.linkedin.com/jobs/view/rn-home-health-part-time-at-centerwell-home-health-3889379969?position=47&pageNum=0&refId=JXDByEOZ9fpbE9zlO29Vnw%3D%3D&trackingId=u37uHe7nNAaPa1euNBQKbQ%3D%3D&trk=public_jobs_jserp-result_search-card
27488,2024-04-10,0 days 07:30:44,Medical Donation Coordinator,LHH,"Raleigh, NC",https://www.linkedin.com/jobs/view/medical-donation-coordinator-at-lhh-3887171942?position=48&pageNum=0&refId=JXDByEOZ9fpbE9zlO29Vnw%3D%3D&trackingId=en7XXL0l%2Fn3eRwRgA4Fwmg%3D%3D&trk=public_jobs_jserp-result_search-card
27489,2024-04-10,0 days 07:30:44,Quality Control Lab Assistant,Novonesis,"Franklinton, NC",https://www.linkedin.com/jobs/view/quality-control-lab-assistant-at-novonesis-3887120674?position=49&pageNum=0&refId=JXDByEOZ9fpbE9zlO29Vnw%3D%3D&trackingId=ZMSZE9XrwMvwhX7TdiA2vg%3D%3D&trk=public_jobs_jserp-result_search-card
27490,2024-04-10,0 days 07:30:44,Population Health Data Strategist,"LanceSoft, Inc.","Raleigh, NC",https://www.linkedin.com/jobs/view/population-health-data-strategist-at-lancesoft-inc-3887625458?position=50&pageNum=0&refId=JXDByEOZ9fpbE9zlO29Vnw%3D%3D&trackingId=xvql6wbL3FaEcrCIRbYVdw%3D%3D&trk=public_jobs_jserp-result_search-card
27491,2024-04-10,0 days 07:30:44,Travel Clinical Laboratory Scientist ($2700-$3200/Week),Vetted Health,"Jacksonville, NC",https://www.linkedin.com/jobs/view/travel-clinical-laboratory-scientist-%242700-%243200-week-at-vetted-health-3890571902?position=51&pageNum=0&refId=JXDByEOZ9fpbE9zlO29Vnw%3D%3D&trackingId=%2Bo1wnBrE%2BGVj57c5Bh%2F77w%3D%3D&trk=public_jobs_jserp-result_se
27492,2024-04-10,0 days 07:30:44,"Analyst, Case Mgmt Specialist (Remote)",CVS Health,"Raleigh, NC",https://www.linkedin.com/jobs/view/analyst-case-mgmt-specialist-remote-at-cvs-health-3887121451?position=52&pageNum=0&refId=JXDByEOZ9fpbE9zlO29Vnw%3D%3D&trackingId=kkZY4he4jVo8E3E7BksHoA%3D%3D&trk=public_jobs_jserp-result_search-card
27493,2024-04-10,0 days 07:30:44,Housekeeper,Victorian Senior Care,"Mayodan, NC",https://www.linkedin.com/jobs/view/housekeeper-at-victorian-senior-care-3891386987?position=53&pageNum=0&refId=JXDByEOZ9fpbE9zlO29Vnw%3D%3D&trackingId=%2Bzj3jvpYZ%2FwwEN7u4ZyDLA%3D%3D&trk=public_jobs_jserp-result_search-card
27494,2024-04-10,0 days 07:30:44,Health Data Strategist,InstantServe LLC,"Raleigh, NC",https://www.linkedin.com/jobs/view/health-data-strategist-at-instantserve-llc-3887635475?position=54&pageNum=0&refId=JXDByEOZ9fpbE9zlO29Vnw%3D%3D&trackingId=hHEHMJf3ZdwTRZ8PFml9ow%3D%3D&trk=public_jobs_jserp-result_search-card
27495,2024-04-10,0 days 07:30:44,PATIENT SERVICE ASSOCIATE - CANCER CENTER REGISTRATION,Duke University,"Durham, NC",https://www.linkedin.com/jobs/view/patient-service-associate-cancer-center-registration-at-duke-university-3891748281?position=1&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=6WkARud2huDoGoqtjzGhJA%3D%3D&trk=public_jobs_jserp-result_search-car
27496,2024-04-10,0 days 07:30:44,Field Medical Assistant,Eventus WholeHealth,"Morganton, NC",https://www.linkedin.com/jobs/view/field-medical-assistant-at-eventus-wholehealth-3889716569?position=2&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=xzNDCL3HK%2FT9U77K%2BrNSGg%3D%3D&trk=public_jobs_jserp-result_search-card
27497,2024-04-10,0 days 07:30:44,Front Desk Receptionist,Center for Emotional Health,"Charlotte, NC",https://www.linkedin.com/jobs/view/front-desk-receptionist-at-center-for-emotional-health-3889709532?position=3&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=2Nydci%2FqI8mDYFnffnSJcw%3D%3D&trk=public_jobs_jserp-result_search-card
27498,2024-04-10,0 days 07:30:44,Administrative Assistant Entry Level,Medstaff National Medical Staffing,"Cary, NC",https://www.linkedin.com/jobs/view/administrative-assistant-entry-level-at-medstaff-national-medical-staffing-3889705965?position=4&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=yK6CeoVx%2BtmbnUuA4BOZ3w%3D%3D&trk=public_jobs_jserp-result_searc
27499,2024-04-10,0 days 07:30:44,Scheduling Coordinator (REMOTE),FeyerAssociates INC,"Asheville, NC",https://www.linkedin.com/jobs/view/scheduling-coordinator-remote-at-feyerassociates-inc-3892043094?position=5&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=ZgJ%2F5rDTQ8DINFzHTEQrgA%3D%3D&trk=public_jobs_jserp-result_search-card
27500,2024-04-10,0 days 07:30:44,Administrative Operations Manager,Mosaic Pediatric Therapy,"Charlotte, NC",https://www.linkedin.com/jobs/view/administrative-operations-manager-at-mosaic-pediatric-therapy-3889739095?position=6&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=BZ8NQFmk84scvkMgx87Qhg%3D%3D&trk=public_jobs_jserp-result_search-card
27501,2024-04-10,0 days 07:30:44,Clinical Data Analyst,Crescens Inc.,"Raleigh, NC",https://www.linkedin.com/jobs/view/clinical-data-analyst-at-crescens-inc-3891565726?position=7&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=MsV9fIt8LSxi%2BMcMJbjLYQ%3D%3D&trk=public_jobs_jserp-result_search-card
27502,2024-04-10,0 days 07:30:44,Population Health Specialist,DevCare Solutions,"Raleigh, NC",https://www.linkedin.com/jobs/view/population-health-specialist-at-devcare-solutions-3887648586?position=8&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=VQdzRyqAJh6AdQXsXgXl%2Bg%3D%3D&trk=public_jobs_jserp-result_search-card
27503,2024-04-10,0 days 07:30:44,Coordinator - Atrium Health Bariatric and Weight Management Center FT,Atrium Health,"Charlotte, NC",https://www.linkedin.com/jobs/view/coordinator-atrium-health-bariatric-and-weight-management-center-ft-at-atrium-health-3891572457?position=9&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=CQa8yCKdXngnNvkPxLy67A%3D%3D&trk=public_jobs_jserp-resu
27504,2024-04-10,0 days 07:30:44,Medical Records Technician,Advantmed,"Wilmington, NC",https://www.linkedin.com/jobs/view/medical-records-technician-at-advantmed-3888117147?position=10&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=eXlx5k4U6Oz4GvnP0YpC5g%3D%3D&trk=public_jobs_jserp-result_search-card
27505,2024-04-10,0 days 07:30:44,Clinical Evaluator (Hybrid),Acentra Health,"Boone, NC",https://www.linkedin.com/jobs/view/clinical-evaluator-hybrid-at-acentra-health-3887639279?position=11&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=zXlbgAtXDbxqEvtF%2FF7knw%3D%3D&trk=public_jobs_jserp-result_search-card
27506,2024-04-10,0 days 07:30:44,Clerical Position/Data Entry,The Agency Group,"Greensboro, NC",https://www.linkedin.com/jobs/view/clerical-position-data-entry-at-the-agency-group-3889713431?position=12&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=%2FkBK%2B49wVFSH66PojAc%2BBw%3D%3D&trk=public_jobs_jserp-result_search-card
27507,2024-04-10,0 days 07:30:44,PATIENT SERVICE ASSOCIATE - DUKE WOMEN'S HEALTH HERITAGE,Duke University,"Durham, NC",https://www.linkedin.com/jobs/view/patient-service-associate-duke-women-s-health-heritage-at-duke-university-3891749166?position=13&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=UbVHmi9HcpkXRn8Kqjsd1A%3D%3D&trk=public_jobs_jserp-result_search-
27508,2024-04-10,0 days 07:30:44,Front Desk Receptionist,Center for Emotional Health,"Salisbury, NC",https://www.linkedin.com/jobs/view/front-desk-receptionist-at-center-for-emotional-health-3889499872?position=14&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=lPNo9Mutge1STUcCP0EtJQ%3D%3D&trk=public_jobs_jserp-result_search-card
27509,2024-04-10,0 days 07:30:44,Front Desk Receptionist,Center for Emotional Health,"Mooresville, NC",https://www.linkedin.com/jobs/view/front-desk-receptionist-at-center-for-emotional-health-3889712487?position=15&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=wcsbfCdqNUAbAnJ9PxL5QQ%3D%3D&trk=public_jobs_jserp-result_search-card
27510,2024-04-10,0 days 07:30:44,Front Desk Receptionist,Center for Emotional Health,"Boone, NC",https://www.linkedin.com/jobs/view/front-desk-receptionist-at-center-for-emotional-health-3889711541?position=16&pageNum=0&refId=mxSzdM1Z6GPdZvj%2Bx4QHYA%3D%3D&trackingId=wfb%2F5PRNwLJ5J9ZzfxTBSg%3D%3D&trk=public_jobs_jserp-result_search-card
